"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"214","@rachelgoIdberg infuriates me when uber drivers ask me where ____ restaurant is when it’s the shop right next to th… https://t.co/E7vDD3qlIy",FALSE,1,"rachelgoIdberg",2022-11-30 03:03:23,TRUE,"1597787361278042112","1597788351049871361","932822544406720513","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amyschastain",0,FALSE,FALSE,NA,NA
"215","RT @Victorshi2020: NEW: @VotersTomorrow just announced our partnership with Uber to offer young voters in Georgia free rides to &amp; from poll…",FALSE,0,NA,2022-11-30 03:03:19,FALSE,NA,"1597788336961114114",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","quokkadragon",3257,TRUE,FALSE,NA,NA
"216","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 03:03:12,FALSE,NA,"1597788305856163840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hxssain1",3510,TRUE,FALSE,NA,NA
"217","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 03:03:07,FALSE,NA,"1597788287267385344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ThyMax_",3510,TRUE,FALSE,NA,NA
"218","RT @Victorshi2020: NEW: @VotersTomorrow just announced our partnership with Uber to offer young voters in Georgia free rides to &amp; from poll…",FALSE,0,NA,2022-11-30 03:03:04,FALSE,NA,"1597788272565968896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RewardScup",3257,TRUE,FALSE,NA,NA
"219","RT @janetforklift: Me Getting Into an Uber: “Hey, how are you?” 

Me Getting Out of an Uber: “Good luck with your custody battle! There’s n…",FALSE,0,NA,2022-11-30 03:03:00,FALSE,NA,"1597788255218720769",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","herdirtylittle",245,TRUE,FALSE,NA,NA
"220","$MULN badly oversold #EV gem hiding righ under ur nose

$GRNQ $OCGN $TNXP $AXAS $ABEO $FCEL $BNGO $ACOR $ONTX $NAKD… https://t.co/wAsTbJ4Pxm",FALSE,0,NA,2022-11-30 03:02:59,TRUE,NA,"1597788252882186241",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aaaamhim",0,FALSE,FALSE,NA,NA
"221","@MetalMa90357143 I really don't understand this. Truly they're not ""allies"", they're just pretending to be for atte… https://t.co/VXG4kgmIBT",FALSE,0,"MetalMa90357143",2022-11-30 03:02:58,TRUE,"1597230137271279619","1597788247949967360","2356053404","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The_Uber_Necc",0,FALSE,FALSE,NA,NA
"222","I wanted to pay back the bartender for the Uber she ordered me a few weeks ago, and she said don’t worry about it. Now what? lol",FALSE,0,NA,2022-11-30 03:02:47,FALSE,NA,"1597788201976233984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ultimo_fontain",0,FALSE,FALSE,NA,NA
"223","@CanAnon7 @ShabbyHoffman @MasteroftheBoot @Tori_TLCR Yes, owner-operators are eligible for IWW membership. 
There’s… https://t.co/4nAaYoynD6",FALSE,0,"CanAnon7",2022-11-30 03:02:45,TRUE,"1597785674270531584","1597788192551628800","1291799958199435265","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aworld2win",0,FALSE,FALSE,NA,NA
"224","RT @VijayIsMyLife: #ThalapathyVijay strikes an uber-cool pose which is full of swag in the new #Varisu poster. 🔥

Ground promotions will st…",FALSE,0,NA,2022-11-30 03:02:44,FALSE,NA,"1597788191083626498",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mathsugan",276,TRUE,FALSE,NA,NA
"225","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 03:02:44,FALSE,NA,"1597788190059810817",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","c0lt45",3510,TRUE,FALSE,NA,NA
"226","RT @Victorshi2020: NEW: @VotersTomorrow just announced our partnership with Uber to offer young voters in Georgia free rides to &amp; from poll…",FALSE,0,NA,2022-11-30 03:02:44,FALSE,NA,"1597788187908530176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Brightredstar99",3257,TRUE,FALSE,NA,NA
"227","@sarahlesbian4 i be askin the uber driver to pull over so i can vomit &lt;33",FALSE,0,"sarahlesbian4",2022-11-30 03:02:37,FALSE,"1597787739474255872","1597788160184188929","1387554083767308289","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","menacecunt",0,FALSE,FALSE,NA,NA
"228","RT @QTRResearch: Think about being an Uber driver that gets a $600 Venmo payout that the Treasury publicly targets you for. 

Now think abo…",FALSE,0,NA,2022-11-30 03:02:33,FALSE,NA,"1597788142743887874",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Clayton34276863",50,TRUE,FALSE,NA,NA
"229","@Uber_Support @Uber_Support confirmed my ride at $40 and then cancelled and raised the price not even 30 seconds la… https://t.co/3KTHexDrF4",FALSE,0,"Uber_Support",2022-11-30 03:02:24,TRUE,NA,"1597788105461075969","2815754953","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","loveabrha",0,FALSE,FALSE,NA,NA
"230","@Shadowrunner82 what's the laziest thing you've ever used uber eats for?",FALSE,1,"Shadowrunner82",2022-11-30 03:02:24,FALSE,"1597747789840072704","1597788104345075712","1238838453745233920","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CasproMusic",0,FALSE,FALSE,NA,NA
"231","@Darkerthanthis We're sorry to hear that this was not the Uber experience you expected. Please send us a DM with th… https://t.co/zOBu2a5GxH",FALSE,0,"Darkerthanthis",2022-11-30 03:02:15,TRUE,"1597784867521318912","1597788066458095618","1526491688566407169","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Uber_Support",0,FALSE,FALSE,NA,NA
"232","RT @Victorshi2020: NEW: @VotersTomorrow just announced our partnership with Uber to offer young voters in Georgia free rides to &amp; from poll…",FALSE,0,NA,2022-11-30 03:02:14,FALSE,NA,"1597788065078030338",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lupo_ari",3257,TRUE,FALSE,NA,NA
"233","I’m almost home and I just passed an Uber out here????",FALSE,0,NA,2022-11-30 03:02:11,FALSE,NA,"1597788050834137088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","virgowineslut",0,FALSE,FALSE,NA,NA
"234","RT @Victorshi2020: NEW: @VotersTomorrow just announced our partnership with Uber to offer young voters in Georgia free rides to &amp; from poll…",FALSE,0,NA,2022-11-30 03:02:11,FALSE,NA,"1597788049047687168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","peacenik09",3257,TRUE,FALSE,NA,NA
"235","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 03:02:10,FALSE,NA,"1597788045948125186",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","undacappn",3510,TRUE,FALSE,NA,NA
"236","RT @VijayIsMyLife: #ThalapathyVijay strikes an uber-cool pose which is full of swag in the new #Varisu poster. 🔥

Ground promotions will st…",FALSE,0,NA,2022-11-30 03:02:08,FALSE,NA,"1597788037236559872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SanthanamVisalA",276,TRUE,FALSE,NA,NA
"237","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 03:02:07,FALSE,NA,"1597788034191486977",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ReesesPieces_19",3510,TRUE,FALSE,NA,NA
"238","RT @VijayIsMyLife: #ThalapathyVijay strikes an uber-cool pose which is full of swag in the new #Varisu poster. 🔥

Ground promotions will st…",FALSE,0,NA,2022-11-30 03:02:02,FALSE,NA,"1597788011655299075",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tharsanvarisu",276,TRUE,FALSE,NA,NA
"239","@elonmusk @farzyness No a Uber like company will buy 40 million units and no one will own a car anymore when it’s c… https://t.co/F851FlT18q",FALSE,0,"elonmusk",2022-11-30 03:01:55,TRUE,"1597785546922737664","1597787982273994752","44196397","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JeffGrimmie",0,FALSE,FALSE,NA,NA
"240","RT @Victorshi2020: NEW: @VotersTomorrow just announced our partnership with Uber to offer young voters in Georgia free rides to &amp; from poll…",FALSE,0,NA,2022-11-30 03:01:51,FALSE,NA,"1597787967631888385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","katar87",3257,TRUE,FALSE,NA,NA
"241","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 03:01:46,FALSE,NA,"1597787944982835201",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","xoclaudiaaa",3510,TRUE,FALSE,NA,NA
"242","Uber driver tuff https://t.co/LvlIUgw9XD",FALSE,0,NA,2022-11-30 03:01:44,FALSE,NA,"1597787937944793088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nugg1music",0,FALSE,FALSE,NA,NA
"243","RT @___Wordsmiff___: You don’t order Uber Eats for a few days they start getting aggressive w the notifications. “YOU KNOW YOU AINT EAT TOD…",FALSE,0,NA,2022-11-30 03:01:44,FALSE,NA,"1597787936875229185",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","djCodeRed_",9,TRUE,FALSE,NA,NA
"244","@Uber_Support going on almost three days and no resolve. Haven’t heard from anyone at Uber today.",FALSE,0,"Uber_Support",2022-11-30 03:01:37,FALSE,NA,"1597787910224326656","2815754953","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FskyhighguyA",0,FALSE,FALSE,NA,NA
"245","RT @Victorshi2020: All you need to do is use the code “VoteGA” in the Uber app or click https://t.co/kLbSCot288, get a ride to your polling…",FALSE,0,NA,2022-11-30 03:01:30,FALSE,NA,"1597787879371046913",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","smotta6",367,TRUE,FALSE,NA,NA
"246","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 03:01:29,FALSE,NA,"1597787876976390144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mikebernardo1",3510,TRUE,FALSE,NA,NA
"247","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 03:01:29,FALSE,NA,"1597787875411730432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Aldair_V28",3510,TRUE,FALSE,NA,NA
"248","Ladies please don’t request Uber/Bolt if you don’t have money to pay. It’s not all drivers who will accept Clito cu… https://t.co/slAUJpYXwX",FALSE,1,NA,2022-11-30 03:01:28,TRUE,NA,"1597787869929619456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BlackJuda01",1,FALSE,FALSE,NA,NA
"249","RT @VijayIsMyLife: #ThalapathyVijay strikes an uber-cool pose which is full of swag in the new #Varisu poster. 🔥

Ground promotions will st…",FALSE,0,NA,2022-11-30 03:01:28,FALSE,NA,"1597787868730359808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_karthikv_05",276,TRUE,FALSE,NA,NA
"250","RT @___Wordsmiff___: You don’t order Uber Eats for a few days they start getting aggressive w the notifications. “YOU KNOW YOU AINT EAT TOD…",FALSE,0,NA,2022-11-30 03:01:26,FALSE,NA,"1597787863130963970",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SDrkseid",9,TRUE,FALSE,NA,NA
"251","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 03:01:16,FALSE,NA,"1597787821355696128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","622_622_622_9",3510,TRUE,FALSE,NA,NA
"252","RT @Victorshi2020: NEW: @VotersTomorrow just announced our partnership with Uber to offer young voters in Georgia free rides to &amp; from poll…",FALSE,0,NA,2022-11-30 03:01:16,FALSE,NA,"1597787820525223937",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","3_layer_Dean",3257,TRUE,FALSE,NA,NA
"253","RT @Victorshi2020: NEW: @VotersTomorrow just announced our partnership with Uber to offer young voters in Georgia free rides to &amp; from poll…",FALSE,0,NA,2022-11-30 03:01:10,FALSE,NA,"1597787796605112320",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","janice_macgurn",3257,TRUE,FALSE,NA,NA
"254","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 03:01:09,FALSE,NA,"1597787789369933825",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","theescalier",3510,TRUE,FALSE,NA,NA
"255","RT @Victorshi2020: To clarify — @VotersTomorrow, along with good friends from @Plus1_Vote, will be paying for the Uber rides to and from po…",FALSE,0,NA,2022-11-30 03:01:07,FALSE,NA,"1597787783640547328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","terrytorres98",179,TRUE,FALSE,NA,NA
"256","RT @bsk5496: Noww thats a screammmer! Swaaaggg written all over with Vijay, Thalapathy swag this! Andha hand la tea glass giving a local fl…",FALSE,0,NA,2022-11-30 03:01:06,FALSE,NA,"1597787777868783617",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Killer__Memes2",51,TRUE,FALSE,NA,NA
"257","RT @___Wordsmiff___: You don’t order Uber Eats for a few days they start getting aggressive w the notifications. “YOU KNOW YOU AINT EAT TOD…",FALSE,0,NA,2022-11-30 03:01:03,FALSE,NA,"1597787765877641216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MaadyBK67",9,TRUE,FALSE,NA,NA
"258","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 03:01:01,FALSE,NA,"1597787755936874499",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","akatonyy__",3510,TRUE,FALSE,NA,NA
"259","RT @VijayIsMyLife: #ThalapathyVijay strikes an uber-cool pose which is full of swag in the new #Varisu poster. 🔥

Ground promotions will st…",FALSE,0,NA,2022-11-30 03:01:00,FALSE,NA,"1597787754372694016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Johnrio456",276,TRUE,FALSE,NA,NA
"260","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 03:00:48,FALSE,NA,"1597787703042801664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Joseee_P",3510,TRUE,FALSE,NA,NA
"261","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 03:00:39,FALSE,NA,"1597787665260158976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KnoxNugget",3510,TRUE,FALSE,NA,NA
"262","RT @RaifaRafiq: Am I the only one that lies to Uber drivers? like big life lies just to test my acting. Last night I was a 32 year old engi…",FALSE,0,NA,2022-11-30 03:00:37,FALSE,NA,"1597787656783790080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bi4birymin",9822,TRUE,FALSE,NA,NA
"263","RT @Victorshi2020: NEW: @VotersTomorrow just announced our partnership with Uber to offer young voters in Georgia free rides to &amp; from poll…",FALSE,0,NA,2022-11-30 03:00:25,FALSE,NA,"1597787607844663296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vtmoneyobx",3257,TRUE,FALSE,NA,NA
"264","when i called into work w car problems and they wanted to buy me an uber… 😐 https://t.co/da0ukChZOh",FALSE,0,NA,2022-11-30 03:00:25,FALSE,NA,"1597787605974011904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","__S1NCERELYJUJU",0,FALSE,FALSE,NA,NA
"265","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 03:00:24,FALSE,NA,"1597787600370401280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thatgurlak",3510,TRUE,FALSE,NA,NA
"266","@gooblife420 ILL UBER OR HAVE MY SISTER TAKE ME",FALSE,0,"gooblife420",2022-11-30 03:00:23,FALSE,"1597786379228180481","1597787599526977538","542372862","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nay_omen",0,FALSE,FALSE,NA,NA
"267","RT @VijayIsMyLife: #ThalapathyVijay strikes an uber-cool pose which is full of swag in the new #Varisu poster. 🔥

Ground promotions will st…",FALSE,0,NA,2022-11-30 03:00:22,FALSE,NA,"1597787594129276929",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Indhuja_02",276,TRUE,FALSE,NA,NA
"268","RT @Victorshi2020: NEW: @VotersTomorrow just announced our partnership with Uber to offer young voters in Georgia free rides to &amp; from poll…",FALSE,0,NA,2022-11-30 03:00:16,FALSE,NA,"1597787567956856832",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bluesgma",3257,TRUE,FALSE,NA,NA
"269","Thinking about the time when someone died at the hotel that I was working at and I didn’t know and the coroner came… https://t.co/Kws1na7OPv",FALSE,0,NA,2022-11-30 03:00:09,TRUE,NA,"1597787539493949441",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","katerrob",0,FALSE,FALSE,NA,NA
"270","RT @UsmanCentric: Is the #Gig economy model here to stay / thrive ? Numbers tell a different story ....  
1. @Uber  is loosing 8.6M USD per…",FALSE,0,NA,2022-11-30 03:00:02,FALSE,NA,"1597787511795089408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ajay91247494",11,TRUE,FALSE,NA,NA
"271","RT @Victorshi2020: NEW: @VotersTomorrow just announced our partnership with Uber to offer young voters in Georgia free rides to &amp; from poll…",FALSE,0,NA,2022-11-30 02:59:53,FALSE,NA,"1597787473840685061",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ch75723474",3257,TRUE,FALSE,NA,NA
"272","@ghostIRLmusic You still smol tho, you had the biggest smile it was uber wholesome.",FALSE,1,"ghostIRLmusic",2022-11-30 02:59:51,FALSE,"1597787290193264640","1597787464193626114","1190728622752989185","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OtterzDubstep",0,FALSE,FALSE,NA,NA
"273","RT @Victorshi2020: NEW: @VotersTomorrow just announced our partnership with Uber to offer young voters in Georgia free rides to &amp; from poll…",FALSE,0,NA,2022-11-30 02:59:50,FALSE,NA,"1597787461744459776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Annkj29",3257,TRUE,FALSE,NA,NA
"274","worlds longest fry im taking a uber https://t.co/E6V9K2gt1r",FALSE,0,NA,2022-11-30 02:59:50,FALSE,NA,"1597787460640993281",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Memey707",0,FALSE,FALSE,NA,NA
"275","@MegaBlue2K @GeeksGamersCom Your fear of Peach's portrayal is understandable, after seeing the uber-feminist-fantas… https://t.co/4NxyFVb8l2",FALSE,1,"MegaBlue2K",2022-11-30 02:59:48,TRUE,"1597729024343957504","1597787452286304256","1433159153837543425","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MhadleyBooks",0,FALSE,FALSE,NA,NA
"276","RT @Victorshi2020: NEW: @VotersTomorrow just announced our partnership with Uber to offer young voters in Georgia free rides to &amp; from poll…",FALSE,0,NA,2022-11-30 02:59:48,FALSE,NA,"1597787451275501569",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarkOfTheRedX",3257,TRUE,FALSE,NA,NA
"277","Breaking up with Uber eats like I did door dash",FALSE,0,NA,2022-11-30 02:59:45,FALSE,NA,"1597787438289649665",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ChristionIrela1",0,FALSE,FALSE,NA,NA
"278","Uber, but for tailors.",FALSE,0,NA,2022-11-30 02:59:44,FALSE,NA,"1597787434455953408",NA,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","uberbutfor_",0,FALSE,FALSE,NA,NA
"279","RT @ankitbansalismu: 5 star for @QuickRidein in Bangalore. 
1. 20% cheaper than Ola Uber
2. Timely pickup 
3. Last minute reschedule ( driv…",FALSE,0,NA,2022-11-30 02:59:44,FALSE,NA,"1597787432623419393",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","QuickRidein",4,TRUE,FALSE,NA,NA
"280","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:59:39,FALSE,NA,"1597787412893048833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ericrivz",3510,TRUE,FALSE,NA,NA
"281","RT @justin_fenton: Baltimore Police say they are investigating a string of robberies in which a ride share drivers are carjacked, then the…",FALSE,0,NA,2022-11-30 02:59:39,FALSE,NA,"1597787412390109184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tgloss55",173,TRUE,FALSE,NA,NA
"282","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:59:37,FALSE,NA,"1597787404290912258",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","weinooki",3510,TRUE,FALSE,NA,NA
"283","Tried @getsimpl today.Awesome exp.Hope to use it soon on @Uber_India, @amazonIN, @myntra and @swiggy_in  #KeepItSimpl",FALSE,0,NA,2022-11-30 02:59:33,FALSE,NA,"1597787387245236230",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pushpangadankp",0,FALSE,FALSE,NA,NA
"284","First taxi ride in 3 years. Never again. This dinosaur industry has done nothing to adapt to the disruption of ride… https://t.co/szFmgHfZHG",FALSE,0,NA,2022-11-30 02:59:28,TRUE,NA,"1597787366046982144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MichaelSmithYYZ",0,FALSE,FALSE,NA,NA
"285","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:59:23,FALSE,NA,"1597787347671986176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WittyChippa",3510,TRUE,FALSE,NA,NA
"286","my Uber driver is watching the basketball game and driving me at the same time….should i be worried lol",FALSE,0,NA,2022-11-30 02:59:20,FALSE,NA,"1597787333847179264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ayezsuh",0,FALSE,FALSE,NA,NA
"287","RT @Victorshi2020: NEW: @VotersTomorrow just announced our partnership with Uber to offer young voters in Georgia free rides to &amp; from poll…",FALSE,0,NA,2022-11-30 02:59:15,FALSE,NA,"1597787313022840832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DoctorProfess11",3257,TRUE,FALSE,NA,NA
"288","The Uber just picked Mom &amp; Dad up to take them to the airport &amp; as it drove away my girl put her arms around me, lo… https://t.co/Mpm0vQplH2",FALSE,9,NA,2022-11-30 02:59:14,TRUE,NA,"1597787310082297856",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","cassieroma",0,FALSE,FALSE,NA,NA
"289","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:59:13,FALSE,NA,"1597787305426620416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","j_Bigginz",3510,TRUE,FALSE,NA,NA
"290","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:59:13,FALSE,NA,"1597787304537763840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jordnaloveschie",3510,TRUE,FALSE,NA,NA
"291","RT @Victorshi2020: NEW: @VotersTomorrow just announced our partnership with Uber to offer young voters in Georgia free rides to &amp; from poll…",FALSE,0,NA,2022-11-30 02:59:10,FALSE,NA,"1597787293708058625",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Claire_Myfanwy",3257,TRUE,FALSE,NA,NA
"292","RT @santiagomayer_: NEW: @VotersTomorrow is teaming up with @Plus1_Vote to help provide free Uber rides to and from polling places in Georg…",FALSE,0,NA,2022-11-30 02:59:10,FALSE,NA,"1597787291140898818",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Murp1953Tim",137,TRUE,FALSE,NA,NA
"293","RT @VijayIsMyLife: #ThalapathyVijay strikes an uber-cool pose which is full of swag in the new #Varisu poster. 🔥

Ground promotions will st…",FALSE,0,NA,2022-11-30 02:59:05,FALSE,NA,"1597787272933683200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TVToffl",276,TRUE,FALSE,NA,NA
"294","RT @TheUndeadNette: @PalmaSeljan @royal_suitor This whole tweet sounds Uber pathetic. Imagine thinking Harry and Meghan had this story rele…",FALSE,0,NA,2022-11-30 02:59:05,FALSE,NA,"1597787270622629888",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ANGELAIOANNOU5",1,TRUE,FALSE,NA,NA
"295","RT @Victorshi2020: NEW: @VotersTomorrow just announced our partnership with Uber to offer young voters in Georgia free rides to &amp; from poll…",FALSE,0,NA,2022-11-30 02:59:00,FALSE,NA,"1597787249269125120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dannykeywest1",3257,TRUE,FALSE,NA,NA
